   S         2460.716787492 
   S          357.975004261 
   S           38.852923464 
   S           24.362062835 
   S           12.633840634 
   S            6.378269432 
   S            2.357729056 
   S            1.115240440 
   S            0.365764883 
   S            0.188990126 
   S            0.078962277 
   S            0.095005703 
   P           19.787541568 
   P            8.289099948 
   P            6.535179947 
   P            2.962900539 
   P            1.401706039 
   P            0.732341445 
   P            0.342030472 
   P            0.139736214 
   P            0.055195531 
   P            0.569321283 
   P            0.087981853 
   D           67.918753990 
   D           16.235535587 
   D            6.217672777 
   D            2.910241097 
   D            1.601919247 
   D            0.838496717 
   D            0.411133719 
   D            0.171024294 
   F            0.365359250 
