   S         2421.478538365 
   S          369.072264716 
   S           41.567789075 
   S           25.527435445 
   S           14.986242109 
   S            6.372087145 
   S            2.067561723 
   S            1.083602589 
   S            0.373011523 
   S            0.180325983 
   S            0.083152625 
   S            0.095650380 
   P           19.964064182 
   P           11.915734060 
   P            7.043774604 
   P            2.439626935 
   P            1.342708704 
   P            0.646686362 
   P            0.335445811 
   P            0.149152747 
   P            0.059097349 
   P            0.569074367 
   P            0.095639660 
   D           69.430569710 
   D           16.107179750 
   D            6.794488600 
   D            2.852069449 
   D            1.645972311 
   D            0.846193716 
   D            0.407261381 
   D            0.167519757 
   F            0.376016344 
