   S         2410.935910425 
   S          365.565000000 
   S           41.906200000 
   S           26.319661768 
   S           15.788452762 
   S            6.846103391 
   S            2.033130000 
   S            1.078457958 
   S            0.378255296 
   S            0.178011249 
   S            0.081833000 
   S            0.097194602 
   P           20.353549601 
   P           12.600919687 
   P            7.662988103 
   P            2.447960000 
   P            1.320123323 
   P            0.645865000 
   P            0.336388985 
   P            0.146451649 
   P            0.060871000 
   P            0.564661113 
   P            0.093681291 
   D           70.945400000 
   D           16.256000000 
   D            7.159470699 
   D            2.847496380 
   D            1.618820431 
   D            0.827843824 
   D            0.411612374 
   D            0.169338623 
   F            0.371900000 
