   S         2405.310000000 
   S          365.565000000 
   S           41.906200000 
   S           26.202600000 
   S           16.287097476 
   S            6.978118096 
   S            2.033130000 
   S            1.063077535 
   S            0.376071000 
   S            0.179447000 
   S            0.081833000 
   S            0.096600000 
   P           20.100576780 
   P           12.731200000 
   P            7.946890495 
   P            2.463279480 
   P            1.310820000 
   P            0.645865000 
   P            0.333758000 
   P            0.146451649 
   P            0.060871000 
   P            0.568600000 
   P            0.092900000 
   D           71.512198928 
   D           16.256000000 
   D            7.233806537 
   D            2.923360000 
   D            1.618969788 
   D            0.834087000 
   D            0.407435392 
   D            0.168300000 
   F            0.371900000 
